branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
smollm2,smollm2:1.7b,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica.","Não, a documentação de matrícula não pode ser entregue presencialmente. Para enviar o documento de matrícula, você precisa realizar o acesso com seu login e senha no site ingresso.ifrs.edu.br.",0.031,7.854,2148,71,0.75,0.9735604703363233,0.9999999999,0.0,0.9614087496990849
smollm2,smollm2:1.7b,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.","O formato de arquivo exigido para o envio dos documentos é legível e com foto. A/o candidata/candidato poderá enviá-lo(s) dentro do prazo destinado ao recurso do indeferimento (não aceitação) da matrícula, caso haja documentos faltantes ou ilegíveis.",0.034,8.233,2108,94,0.5,0.0,0.0,0.0,0.2124714435410317
smollm2,smollm2:1.7b,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio.,"Não encontrei essa informação nos documentos. 6.10 Comprovada inexatidão, irregularidades ou falsidade nas declarações ou documentos eletrônicos enviados em qualquer fase do processo, a/o candidata/candidato estará sujeito ao cancelamento da matrícula e a responder por falsidade ideológica, de acord",0.033,8.647,2102,119,0.75,0.0,0.0,0.0,0.2014145712558099
smollm2,smollm2:1.7b,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.","Se o sistema de inscrições apresentar instabilidade, você poderá ser cancelada da matrícula e responder por falsidade ideológica. Isso é devido ao artigo 299 do Código Penal que menciona o cancelamento da matrícula em casos de inexatidão, irregularidade ou falsidade nas declarações ou documentos ele",0.036,6.884,2019,109,0.5,0.9602260527465184,0.0,0.0,0.19932426055670915
smollm2,smollm2:1.7b,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais.","Não. A matrícula é realizada em duas etapas: Primeira Chamada (Sorteio e Prova) e Complementação da documentação. Por isso, a candidata/candidato não pode trancar a matrícula logo no primeiro semestre.",0.031,7.87,2122,73,0.3333333333333333,0.9887065655288576,0.0,0.0,0.21648261835299976
smollm2,smollm2:1.7b,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório.",Não encontrei essa informação nos documentos.,0.032,6.137,1931,16,0.0,0.0,0.9999999999,1.0,0.19664725473384176
smollm2,smollm2:1.7b,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.","Não, os cursos de graduação do campus exigem trabalho de conclusão de curso.",0.033,6.42,1946,27,0.0,0.9493981516825266,0.0,0.0,0.21833262839701248
smollm2,smollm2:1.7b,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.","Não é possível realizar a inscrição por pessoa em mais de um curso Concomitante/Subsequente. A inscrição implica a aceitação pela/pelo candidata/candidato das condições estabelecidas neste Edital, e não é permitida a inscrição por pessoa em mais de um curso Concomitante/Subsequente.",0.033,8.132,2045,104,1.0,0.8575093398185645,0.0,0.0,0.20972003897193917
smollm2,smollm2:1.7b,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.","No contexto fornecido, a resposta não está disponível. Para obter uma resposta correta, precisamos do conteúdo específico da pergunta e do contexto que seja mencionado.",0.031,6.227,2041,63,0.3333333333333333,0.0,0.0,0.0,0.20048438701890672
smollm2,smollm2:1.7b,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.,"Se a/o candidata/candidato não renove a matrícula no prazo estabelecido, ela será cancelada. Caso tenha inscrição em um curso que possuirá vagas reservadas, os candidatos aprovados/aprovados nas vagas reservadas estarão não precisos para matrícula. Todos os documentos de matrícula devem ser enviados",0.032,15.206,2156,500,0.5454545454545454,0.0,0.9999999999,1.0,0.5813175400899452
smollm2,smollm2:1.7b,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.,"As vagas não preenchidas da cota 2 migram primeiro para a cota 3, em segundo lugar para a cota 4, em terceiro lugar para cota 6 e assim por diante. Cada curso possui uma ordem de inscrição, conforme a cota de inscrição, e as vagas não preenchidas passam às que estão na primeira linha abaixo do cabeç",0.037,10.008,2002,224,0.5714285714285714,0.890361612120289,0.9999999999,1.0,0.20767557815110504
smollm2,smollm2:1.7b,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem.","Não, candidatos que zeraram a redação do ENEM não podem usar a nota para fins de classificação. A nota será desconsiderada e somente será utilizada para fins de classificação no item 1.12.",0.033,7.586,2069,65,0.75,0.9746274567830742,0.9999999999,1.0,0.6556715859296793
smollm2,smollm2:1.7b,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.,14.2.1. As/Os candidatas/candidato reclassificados não poderão ocupar vaga reservada (cota 2 até cota 10),0.034,7.487,2139,46,1.0,0.0,0.0,1.0,0.21298412190189903
smollm2,smollm2:1.7b,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos.","Não, pessoas trans não precisam passar pelo banco de heteroidentificação. A autodeclaração racial será publicada no site ingresso.ifrs.edu.br conforme o cronograma que consta no item 2. O resultado final da banca de heteroidentificação será publicado no site ingresso.ifrs.edu.br, conforme o cronogra",0.031,9.013,1860,199,0.625,0.9517488634274368,0.9999999999,1.0,0.4833680369238573
smollm2,smollm2:1.7b,A renda per capita é calculada com base no salário bruto ou líquido?,A renda familiar per capita é calculada com base na renda bruta mensal.,A renda per capita é calculada com base no salário mínimo.,0.032,5.298,1656,19,0.0,0.0,0.9999999999,1.0,0.2342861848602181
smollm2,smollm2:1.7b,Estágio remunerado conta na composição da renda familiar para cotas?,"Sim, valores recebidos como bolsa de estágio entram no cômputo da renda familiar.","No contexto fornecido, não há informações explicitas sobre o estágio remunerado que contaria na composição da renda familiar para as cotas. A resposta seria ""Não encontrei essa informação nos documentos.""",0.033,7.325,2029,68,0.5,0.0,0.0,0.0,0.22159512040454452
smollm2,smollm2:1.7b,Membros da família que moram em outra casa entram no cálculo de renda?,"Não, apenas pessoas que residem sob o mesmo teto e compartilham rendas entram no cálculo.",Não encontrei essa informação nos documentos.,0.032,7.313,2249,16,0.0,0.0,0.0,0.0,0.2075910356223864
smollm2,smollm2:1.7b,Posso alterar o e-mail cadastrado após finalizar a inscrição?,A alteração deve ser feita no sistema durante o período permitido pelo edital.,"Não foi possível encontrar informações sobre a possibilidade de alterar o e-mail cadastrado após finalizar a inscrição no documentos relacionados ao processo seletivo do IFRS. Portanto, não posso dizer se é possível ou não.",0.032,7.74,2036,80,1.0,0.0,0.0,0.0,0.20044313818610865
smollm2,smollm2:1.7b,É obrigatório apresentar título de eleitor na matrícula?,"Sim, a certidão de quitação eleitoral é exigida para a matrícula de maiores de 18 anos.","Não, não é obrigatório apresentar o Título de Eleitor na matrícula. O documento que precisa ser enviado é a ""Histórico Escolar"" do Ensino Médio (ou equivalente). Isso é realizado para comprovação se o candidato está em fase de emissão do Curso.",0.032,7.907,2076,87,0.0,0.968252822791981,0.0,0.0,nan
smollm2,smollm2:1.7b,Homens maiores de 18 anos precisam de comprovante militar?,"Sim, a regularidade militar é obrigatória para candidatos homens maiores de 18 anos.","Não, homens maiores de 18 anos não precisam de comprovante militar para inscrição no Serviço Militar. São exigidos o Comprovante de Quitação com o Serviço Militar e a Condição de Vida, que é uma documentação que identifica o candidato como estudante ou estrangeiro/estrangeira em função da sua idade.",0.031,8.426,2099,106,0.25,0.975968795940367,0.9999999999,1.0,0.2253210575128018
smollm2,smollm2:1.7b,Onde encontro o cronograma completo com todas as datas do edital?,O cronograma completo está disponível nos anexos do edital no site de ingresso do IFRS.,"Após analisar o contexto fornecido, a resposta que encontrei no documentos é:  ""2. CRONOGRAMA DO PROCESSO SELETIVO Data/Período Evento De 24/09 a 12/10/2025 Período de inscrições. 13/10/2025 Data limite para pagamento da taxa de inscrição no sistema bancário. 14/10/2025 Divulgação da Lista Prelimina",0.032,16.722,2367,534,1.0,0.8838526077850717,0.9999999999,1.0,0.4017501947854998
