branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
smollm2,smollm2:1.7b,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.,"Após a matrícula, você pode solicitar o aproveitamento de seus estudos pelo IFRS através do sistema de Pré-Matriz. Para realizar isso, você precisa:  1. Acessar o endereço https://cadunico.dataprev.gov.br e clicar no botão onde diz ""Entrar com o gov.br"". 2. Realizar o login (acesso) no site, se nece",0.031,12.869,2070,379,0.4666666666666667,0.0,0.0,0.0,0.20120035757310284
smollm2,smollm2:1.7b,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica.","Não, a documentação de matrícula não pode ser entregue presencialmente. A documentação deve ser enviada em formato electrónico pelo site ingresso.ifrs.edu.br e realizada uma chamada publicação do resultado preliminar da matrícula em Primeira Chamada.",0.032,8.133,2148,83,0.6666666666666666,1.0,0.9999999999,0.0,0.7141264497229913
smollm2,smollm2:1.7b,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.","O formato de arquivo exigido para o envio dos documentos é legível. Não há apresentada nenhuma informação que daria origem a uma formatação inválida ou inviável. Portanto, você pode enviar os documentos em formato legível, como foto e CPF (Cadastro de Pessoa Física).",0.033,7.059,2108,95,0.6,0.0,0.0,0.0,0.2102190357044874
smollm2,smollm2:1.7b,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio.,"Não encontrei essa informação nos documentos. 6.10 Comprovada inexatidão, irregularidades ou falsidade nas declarações ou documentos eletrônicos enviados em qualquer fase do processo, a/o candidata/candidato estará sujeito ao cancelamento da matrícula e a responder por falsidade ideológica, de acord",0.032,8.705,2102,119,0.8,0.0,0.0,0.0,0.2014145712558099
smollm2,smollm2:1.7b,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.","Se a resposta não estiver no contexto fornecido, diga ""Não encontrei essa informação nos documentos.""",0.033,5.683,2019,35,0.5,0.0,0.0,0.0,0.20922156345566442
smollm2,smollm2:1.7b,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais.","Não, a resposta não está fornecida nos documentos.",0.031,7.008,2122,19,1.0,0.0,0.0,0.0,0.21373932417144748
smollm2,smollm2:1.7b,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório.",Não encontrei essa informação nos documentos.,0.036,6.19,1931,16,0.0,0.0,0.9999999999,1.0,0.19664725473384176
smollm2,smollm2:1.7b,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.","Não, os cursos de graduação do campus exigem trabalho de conclusão de curso. Para ingressar no curso de graduação, a/o estudante deve possuir o Ensino Médio completo ou concluí-lo até 29 de maio de 2026.",0.032,7.378,1946,81,0.3333333333333333,0.9449210821798635,0.0,0.0,0.4649770124675744
smollm2,smollm2:1.7b,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.","Não é possível realizar a inscrição por pessoa em mais de um curso Concomitante/Subsequente. A inscrição implica a aceitação pela/pelo candidata/candidato das condições estabelecidas neste Edital, incluindo a confirmação do curso e da cota em que se inscreveu para certificar-se de que não houve nenh",0.033,8.351,2045,114,1.0,0.8641496718597435,0.0,0.0,0.21130282799639155
smollm2,smollm2:1.7b,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.","Não, a matrícula não deve ser renovada a cada novo semestre. Para mais informações sobre o processo de matrícula e as vagas disponíveis, você pode consultar a seção 8 do relatório.",0.032,7.576,2041,68,0.6666666666666666,0.9945772071786351,0.0,0.0,0.21782753525202062
smollm2,smollm2:1.7b,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.,"Se a/o candidata/candidato não renove a matrícula no prazo estipulado, ela será cancelada. Não haverá o reembolso (devolução) do pagamento da taxa de inscrição cancelada e nem o devolução do valor pago da taxa de inscrição cancelada. Também não há o reembolso (devolução) do valor pago da matrícula, ",0.034,8.931,2156,132,0.2,0.9311215651884784,0.9999999999,1.0,0.5392245186214991
smollm2,smollm2:1.7b,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.,Não encontrei essa informação nos documentos.,0.032,6.493,2002,16,0.0,0.0,0.9999999999,1.0,0.1995920453664215
smollm2,smollm2:1.7b,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem.","Não, candidatos que zeraram a redação do ENEM não podem usar a nota para fins de classificação. A nota será utilizada somente para fins de classificação em item 1.12 do Edital, e é apenas uma das informações que podemos encontrar no documento relacionado ao processo seletivo do IFRS.",0.034,8.127,2069,98,0.3333333333333333,0.9433769010806181,0.9999999999,1.0,0.47131798984936213
smollm2,smollm2:1.7b,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.,"O critério de desempate para os cursos técnicos será: 13.5.2. Da/do candidata/candidato com maior idade para o menor idade, no caso de haver candidata/candidato mais velho empatado. Este critério de desempate está de acordo com o parágrafo único do artigo 27 da Lei Federal n.º 10.741/2003; ou 13.5.3",0.032,12.435,2139,337,1.0,0.8977857832911939,0.0,1.0,0.46887450831186445
smollm2,smollm2:1.7b,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos.","Não, pessoas trans não precisam passar pela banca de heteroidentificação. A Comissão de Heteroidentificação é responsável por verificar a autodeclaração racial das pessoas que estão em uma situação diferente da normalidade, como homens que se identificam com mulheres ou outras pessoas trans. A Comis",0.031,8.214,1860,149,0.0,0.9962276753846444,0.9999999999,1.0,0.7125358491629378
smollm2,smollm2:1.7b,A renda per capita é calculada com base no salário bruto ou líquido?,A renda familiar per capita é calculada com base na renda bruta mensal.,A renda per capita é calculada com base no salário mínimo.,0.032,5.298,1656,19,0.0,0.0,0.9999999999,1.0,0.2342861848602181
smollm2,smollm2:1.7b,Estágio remunerado conta na composição da renda familiar para cotas?,"Sim, valores recebidos como bolsa de estágio entram no cômputo da renda familiar.","Não, estágio remunerado não é contabilizado na renda familiar para as cotas. As vagas reservadas nas cotas C3 a C5 são destinadas às pessoas com deficiência (PcD), autodeclaradas/autodeclarados negra/negro (preta/preto, parda/pardos), indígena ou quilombola (PPIQ) e ainda para as pessoas com Deficiê",0.033,8.71,2029,151,0.0,0.9464864209293975,0.0,0.0,0.22043745177648982
smollm2,smollm2:1.7b,Membros da família que moram em outra casa entram no cálculo de renda?,"Não, apenas pessoas que residem sob o mesmo teto e compartilham rendas entram no cálculo.",Não encontrei essa informação nos documentos.,0.033,7.316,2249,16,1.0,0.0,0.0,0.0,0.2075910356223864
smollm2,smollm2:1.7b,Posso alterar o e-mail cadastrado após finalizar a inscrição?,A alteração deve ser feita no sistema durante o período permitido pelo edital.,Não. A resposta não está no contexto fornecido.,0.032,6.778,2036,19,0.5,0.0,0.0,0.0,0.1998445250624958
smollm2,smollm2:1.7b,É obrigatório apresentar título de eleitor na matrícula?,"Sim, a certidão de quitação eleitoral é exigida para a matrícula de maiores de 18 anos.","Não, não é obrigatório apresentar o Título de Eleitor na matrícula.",0.031,6.96,2076,28,0.0,0.9806307839179897,0.0,0.0,0.2261635843661503
smollm2,smollm2:1.7b,Homens maiores de 18 anos precisam de comprovante militar?,"Sim, a regularidade militar é obrigatória para candidatos homens maiores de 18 anos.","Não, homens maiores de 18 anos não precisam de comprovante militar para estudar no Brasil. O que é necessário são o Comprovante de Quitação com o Serviço Militar e documentos relacionados às formações técnicas, intelectuais ou educativas.",0.032,8.172,2099,88,0.3333333333333333,0.961578394907145,0.9999999999,1.0,0.22473091506082357
smollm2,smollm2:1.7b,Onde encontro o cronograma completo com todas as datas do edital?,O cronograma completo está disponível nos anexos do edital no site de ingresso do IFRS.,Não encontrei essa informação nos documentos.,0.032,7.773,2367,16,0.0,0.0,0.9999999999,1.0,0.20398517005601144
